a,7857,0.00500,"NPTS,",DT
-0.007707861,-0.01006792,-0.01271823,-0.01483318,-0.0167185
-0.01774103,-0.01778816,-0.01812507,-0.01818328,-0.0180396
-0.01797094,-0.01767902,-0.01768955,-0.01791224,-0.0178499
-0.01731196,-0.01682138,-0.01615649,-0.01529395,-0.01464682
-0.01386181,-0.01345336,-0.01364148,-0.01396182,-0.01416312
-0.01412983,-0.01413264,-0.0143944,-0.01435414,-0.01370988
-0.012856,-0.01225379,-0.0117393,-0.01110703,-0.01085978
-0.01104431,-0.01137166,-0.01147514,-0.01137682,-0.01122343
-0.01067419,-0.009720434,-0.008864463,-0.008187096,-0.007471021
-0.007211143,-0.007527452,-0.008000597,-0.008274971,-0.008378618
-0.00840527,-0.008610757,-0.009314103,-0.009374977,-0.008822932
-0.008380552,-0.007592964,-0.00626391,-0.004487581,-0.002747044
-0.001466854,-0.0002817832,0.0008160364,0.001436295,0.001813032
0.002048929,0.002384742,0.002781811,0.002938126,0.003099959
0.00366004,0.004625665,0.005448274,0.005541081,0.005074682
0.004344626,0.003240907,0.001957373,0.0007739475,-0.0002395255
-0.001371309,-0.002690819,-0.00379122,-0.004166566,-0.003981749
-0.003283784,-0.001703017,0.0002839358,0.002262475,0.00391483
0.004956736,0.005178707,0.004795216,0.004076305,0.002980982
0.002189665,0.001754757,0.001681421,0.002088972,0.002700636
0.003919289,0.005210514,0.006151072,0.007092413,0.007662304
0.008003317,0.008123793,0.008056917,0.008304946,0.008711259
0.00897189,0.009347015,0.009487442,0.008751119,0.007814908
0.006672839,0.005055506,0.003502612,0.002473496,0.002032197
0.001756417,0.001955892,0.002681847,0.003214322,0.003214643
0.002766406,0.002234911,0.001902625,0.001911773,0.002020656
0.002219189,0.002620335,0.003271074,0.004044634,0.004772391
0.00565289,0.006330204,0.006844221,0.007128712,0.006918394
0.006774545,0.006386822,0.005420079,0.004592677,0.004181773
0.004009654,0.004404231,0.005652464,0.007583024,0.00993652
0.0121629,0.0135101,0.01349152,0.01242574,0.01085653
0.008936395,0.006946674,0.005351049,0.004400694,0.004039461
0.004305925,0.004986381,0.005706192,0.006458495,0.006844831
0.006741699,0.006086763,0.004291263,0.001656892,-0.001178766
-0.003866591,-0.005577042,-0.006641463,-0.007616588,-0.008371383
-0.009312593,-0.01037005,-0.01152934,-0.01293009,-0.0143969
-0.01557428,-0.01668981,-0.01734283,-0.01692096,-0.01584921
-0.01405638,-0.01193693,-0.01011286,-0.008759501,-0.008183904
-0.008155837,-0.008163739,-0.008445212,-0.00876555,-0.008951612
-0.009065167,-0.008730005,-0.008072042,-0.006860663,-0.004983821
-0.002843352,-0.0006851878,0.001508853,0.003711803,0.00568608
0.007344187,0.008940295,0.01075127,0.01280391,0.014946
0.01699425,0.01861381,0.01930049,0.01883033,0.01745234
0.01562444,0.01353667,0.01158892,0.01001812,0.008613381
0.007238002,0.005852325,0.004552056,0.003098606,0.001895036
0.001885912,0.00278017,0.004123898,0.005400528,0.00588415
0.00524265,0.003179226,3.119995e-05,-0.004081578,-0.008463691
-0.01195396,-0.01405843,-0.01404676,-0.01203133,-0.008998205
-0.005729334,-0.002652862,-0.0005369015,-0.0002083511,-0.001167224
-0.002971492,-0.005332415,-0.006800019,-0.006238466,-0.00407859
-0.0009690098,0.002675117,0.005975932,0.008562255,0.0101824
0.01030668,0.009141436,0.007080479,0.004054919,0.0009024263
-0.001663255,-0.003123206,-0.002952601,-0.001873999,0.0001913262
0.003661691,0.007430179,0.0102212,0.01209576,0.01313705
0.01346334,0.01324578,0.01201338,0.01003281,0.007642685
0.005346849,0.003816352,0.003066571,0.002975915,0.00335781
0.004083709,0.004889565,0.005793612,0.006623781,0.00667017
0.006046822,0.005158592,0.003974446,0.002901074,0.002616863
0.003144313,0.004037325,0.005186609,0.006483525,0.007492414
0.008182378,0.008498819,0.008211243,0.007552028,0.006504958
0.005130742,0.004135469,0.003629934,0.00376389,0.004643957
0.005991763,0.007784967,0.009515895,0.01057421,0.01070018
0.01027257,0.009376115,0.007703978,0.006115104,0.005345658
0.005079899,0.005228007,0.006153111,0.007560429,0.008737571
0.009711843,0.01045668,0.01035054,0.00922316,0.007560949
0.005914053,0.004634757,0.004071997,0.004437743,0.004775374
0.004727745,0.004754005,0.004257801,0.003230394,0.001830985
0.0001938319,-0.001381382,-0.002742788,-0.003514976,-0.003326708
-0.002097277,-0.000245062,0.002122528,0.004062102,0.005042714
0.005584409,0.00536824,0.004974665,0.005482737,0.006159209
0.006521686,0.006671892,0.006448086,0.006104643,0.005723623
0.005216029,0.00463401,0.004476734,0.00434888,0.004008414
0.003796444,0.003370748,0.002509054,0.001635053,0.001192021
0.001082471,0.001408008,0.001926083,0.002698391,0.003854957
0.005241422,0.006892987,0.00792947,0.007956943,0.007045221
0.005649826,0.0046004,0.003901148,0.00335002,0.002782003
0.00201959,0.001199949,0.0006104245,-2.969421e-05,-0.0007758088
-0.001449596,-0.001829704,-0.001524199,-0.0005882934,0.000469418
0.001346442,0.00229596,0.002887872,0.002561907,0.001994072
0.00160369,0.001132891,0.0008642712,0.0006958722,0.0004465172
0.0003918846,0.0003865046,0.000173441,-0.0005415595,-0.001746633
-0.003232124,-0.004947486,-0.00653863,-0.007470462,-0.007895212
-0.00767214,-0.006728189,-0.005725211,-0.004891466,-0.004179305
-0.003543301,-0.0028374,-0.002070581,-0.001450839,-0.001021542
-0.0009434788,-0.001087537,-0.001608905,-0.002454871,-0.002985944
-0.003853208,-0.004785534,-0.004901713,-0.004911461,-0.004620404
-0.003627155,-0.002330809,-0.00120861,-0.0001964836,0.0006814473
0.00127444,0.001903918,0.002305833,0.002701105,0.003363946
0.004043433,0.00456474,0.004855163,0.004840945,0.003947576
0.002100443,-3.031902e-05,-0.002333881,-0.004275376,-0.005209077
-0.005614477,-0.005537195,-0.005181932,-0.004721781,-0.003612174
-0.002359166,-0.001616278,-0.00129581,-0.001272574,-0.001562613
-0.001842216,-0.001969569,-0.002037104,-0.001914938,-0.001733914
-0.00186756,-0.0021372,-0.002269852,-0.002393609,-0.002263268
-0.001786142,-0.001200911,-0.0007824086,-0.0006427632,-0.001070132
-0.001747792,-0.002179645,-0.00211937,-0.001603509,-0.001180699
-0.0009456472,-0.00102841,-0.001097667,-0.0009552652,-0.0007249739
-0.0003683241,-0.0002295572,-9.572568e-05,0.0003459161,0.0008346275
0.001274617,0.00134026,0.0009280939,0.000377207,-0.0003440333
-0.001314435,-0.002430484,-0.003359465,-0.003970271,-0.004524592
-0.00489096,-0.004859336,-0.004784368,-0.004596923,-0.004323287
-0.004185651,-0.003769801,-0.003074211,-0.002202113,-0.0009527463
0.0005607478,0.002093263,0.00346965,0.004121298,0.003646919
0.002310219,0.000366653,-0.001896522,-0.004129189,-0.006001341
-0.007273623,-0.007905912,-0.008024873,-0.007845114,-0.007750674
-0.007623772,-0.00710918,-0.006750516,-0.006556211,-0.006288458
-0.006297578,-0.006536378,-0.006738442,-0.006792457,-0.006834866
-0.006842105,-0.006480214,-0.005927354,-0.005469153,-0.005007285
-0.004684027,-0.004726749,-0.005043724,-0.00551743,-0.006496377
-0.007883905,-0.009090777,-0.009635568,-0.009014912,-0.007564438
-0.005686729,-0.003769597,-0.002408185,-0.00131652,-0.000435409
-0.0002121123,-0.000282701,0.0001087469,0.0008528714,0.001614656
0.002239566,0.002374847,0.001855226,0.00122998,0.001229747
0.00161547,0.00212236,0.002590484,0.00298246,0.003722825
0.004753524,0.005714187,0.006534939,0.006843651,0.006541417
0.006402628,0.006394008,0.006249427,0.005978017,0.005520283
0.005010555,0.004514313,0.004187075,0.00391345,0.003521673
0.003225474,0.003183771,0.003290924,0.003494597,0.003502289
0.003526818,0.004064836,0.004645922,0.005300731,0.006015196
0.005990132,0.005306728,0.004429446,0.003205691,0.001918361
0.001074879,0.0006320084,0.0008289404,0.001609459,0.002384122
0.002940188,0.003063399,0.002593157,0.002018382,0.001662661
0.001397384,0.001399101,0.001560587,0.001786377,0.001928018
0.001770883,0.001543259,0.001387992,0.001481292,0.001780796
0.002405058,0.003354764,0.004256933,0.004967787,0.005594724
0.005853937,0.00571555,0.005350606,0.004446604,0.003445889
0.002667269,0.002107279,0.002060911,0.002720813,0.003682067
0.004633745,0.005625054,0.006358158,0.006599163,0.006271715
0.005425168,0.004174072,0.002816966,0.001875092,0.001183899
0.000397224,-0.0002389705,-0.0003554575,0.0002915448,0.001293452
0.001924492,0.001667747,0.0008717728,3.652837e-05,-0.0005573924
-0.0008654714,-0.001366034,-0.00190803,-0.002292496,-0.002768891
-0.00301463,-0.002895241,-0.002834551,-0.002331513,-0.001436759
-0.0008633683,-0.0005014253,-9.786656e-05,0.0005372435,0.001244261
0.002142336,0.003366363,0.00450985,0.005181946,0.005222882
0.005226306,0.005455061,0.005645996,0.006053664,0.006460793
0.006464715,0.006418598,0.006329709,0.005975963,0.005606484
0.00526235,0.004985116,0.005218014,0.005705432,0.006135887
0.006654223,0.00675681,0.006308247,0.005535559,0.004714976
0.003912372,0.003324736,0.003285742,0.00321329,0.003149087
0.003087886,0.002813391,0.002451829,0.001922686,0.001408091
0.0008867632,0.0006333712,0.0009815634,0.001228494,0.001649395
0.00258452,0.003066781,0.003388282,0.003904329,0.004134759
0.003966363,0.003370733,0.00276433,0.00244721,0.00246082
0.002993053,0.003611698,0.004001006,0.003897818,0.002749057
0.000418046,-0.002399895,-0.004698196,-0.006121087,-0.006453939
-0.005691984,-0.004034226,-0.001787226,0.0005999036,0.002752851
0.004106001,0.004599057,0.004710475,0.004547829,0.00397033
0.003307555,0.003188423,0.003660892,0.004283118,0.004811287
0.005109559,0.00496314,0.004532187,0.004404482,0.00450076
0.004596268,0.004746778,0.004587579,0.004459588,0.00460618
0.004529735,0.004309998,0.004138663,0.004039323,0.003948011
0.003928995,0.003861828,0.003288782,0.002379102,0.001335187
0.0003560198,-0.0004942563,-0.001452049,-0.002375416,-0.002825615
-0.002188426,-0.0006378336,0.00127364,0.002822801,0.003092481
0.002328658,0.001099146,-0.000393699,-0.001927132,-0.003297782
-0.004294358,-0.004732374,-0.004811299,-0.004739874,-0.004596749
-0.004595664,-0.004946153,-0.00589535,-0.006947068,-0.007552028
-0.007943955,-0.007844138,-0.007062777,-0.006249105,-0.005701963
-0.00536709,-0.005368619,-0.005632002,-0.005891136,-0.005854451
-0.005522938,-0.005231289,-0.004986767,-0.004654964,-0.004455106
-0.004335492,-0.003833439,-0.003191295,-0.002731195,-0.002223728
-0.002013766,-0.002146072,-0.001908537,-0.001560117,-0.001403151
-0.001090487,-0.0006201749,-0.000220177,6.568641e-05,-0.0001364405
-0.0009471761,-0.001839283,-0.002158698,-0.002016303,-0.00149567
-0.0001772141,0.0012181,0.002559629,0.003921356,0.004819265
0.005123677,0.004801634,0.003901087,0.002812173,0.001883398
0.0006760943,-0.0004900732,-0.001125042,-0.001885507,-0.002927652
-0.003908303,-0.004846618,-0.006037571,-0.007146609,-0.007690693
-0.007822749,-0.007395566,-0.006508457,-0.005407427,-0.004614942
-0.004728872,-0.005288585,-0.005884403,-0.006426137,-0.006782083
-0.00691075,-0.006738422,-0.006348349,-0.005912056,-0.005733382
-0.005921199,-0.006140751,-0.00643296,-0.006791543,-0.007114591
-0.007438019,-0.007673029,-0.007571441,-0.006818476,-0.005630096
-0.004089364,-0.00277075,-0.002289244,-0.002355303,-0.002765294
-0.003249679,-0.003520358,-0.003614347,-0.003475117,-0.003313364
-0.003334665,-0.00320356,-0.003142906,-0.003431457,-0.004074776
-0.004452642,-0.004288631,-0.004146534,-0.003848301,-0.0031569
-0.002139943,-0.0008693988,0.0004866671,0.001645912,0.002546053
0.00313526,0.003118764,0.002601583,0.001803785,0.0008709818
0.0001274733,-0.0007148088,-0.001492728,-0.001647047,-0.001434828
-0.0009672867,-0.00029361,0.0004239822,0.001235291,0.002330612
0.00373206,0.004951556,0.00584134,0.006924677,0.008004779
0.008919689,0.009847055,0.01033825,0.01058734,0.01084896
0.01092714,0.01105691,0.01147558,0.01186303,0.01189548
0.01175925,0.01141027,0.01079755,0.009995991,0.009101013
0.008318427,0.00773216,0.007397685,0.007399734,0.007676733
0.007924312,0.008105125,0.008214599,0.007918717,0.007097612
0.006057919,0.004963963,0.003635254,0.002212317,0.001031683
0.0002493804,3.266856e-05,0.0002245566,0.0006722011,0.001463622
0.002099979,0.002186894,0.002317684,0.002511062,0.002165757
0.001654523,0.001252526,0.0008701624,0.0005295104,6.328191e-05
-0.0006187403,-0.001420577,-0.002158035,-0.002878971,-0.003420015
-0.003767021,-0.004224828,-0.005078995,-0.006240289,-0.007082545
-0.007580565,-0.007680841,-0.007492306,-0.007513112,-0.007377419
-0.006696265,-0.005898275,-0.005347377,-0.004851426,-0.004321262
-0.004169396,-0.004370832,-0.004659149,-0.005118341,-0.005328029
-0.005106024,-0.004361497,-0.00327907,-0.002519117,-0.001940762
-0.001441686,-0.001127225,-0.0009117989,-0.0009267332,-0.001031307
-0.001094409,-0.001367799,-0.001722151,-0.001981535,-0.002193642
-0.002316595,-0.002085188,-0.001439599,-0.0007281408,7.329762e-05
0.0006742559,0.000597113,1.532452e-05,-0.001263195,-0.002933569
-0.004333615,-0.005473428,-0.00605268,-0.006114909,-0.005587589
-0.00455265,-0.003739578,-0.002955043,-0.002476755,-0.002694451
-0.003335885,-0.004486869,-0.00565454,-0.006469017,-0.006768871
-0.006452275,-0.00583192,-0.00473758,-0.003234392,-0.001992311
-0.001367488,-0.001153809,-0.001257598,-0.001582158,-0.001719352
-0.00180844,-0.001900114,-0.001773803,-0.001602654,-0.001415889
-0.001137323,-0.0006939202,-0.0003366067,-0.0002669597,-0.0002811159
-0.0003369665,-0.0005577852,-0.0006199956,-0.0003886381,-0.0003054691
-0.0005188166,-0.001156753,-0.002023297,-0.002728341,-0.003005154
-0.002648902,-0.001980343,-0.001267334,-0.000837229,-0.001195096
-0.002263198,-0.003647636,-0.005163672,-0.00660872,-0.007970837
-0.009362114,-0.01031068,-0.01045298,-0.009479784,-0.00777876
-0.005413494,-0.002765475,-0.0005672574,0.0007598589,0.00109055
0.0006156954,-0.0001802227,-0.001186447,-0.00224914,-0.003156093
-0.004044227,-0.004668103,-0.004937723,-0.005010129,-0.004856169
-0.004653675,-0.004427911,-0.004154487,-0.003836305,-0.003560058
-0.00335532,-0.003033421,-0.002662457,-0.002297136,-0.001854654
-0.001368148,-0.0008232305,-0.0003274398,-0.0002265565,-0.0003776355
-0.0004228292,-0.0002923903,-6.885607e-05,0.0001404151,4.495625e-05
-0.0002496543,-0.0002977398,-0.0002711398,-0.000314447,-0.0002829814
-0.0003188915,-0.0005430987,-0.0008235055,-0.001153782,-0.001509286
-0.001985155,-0.002456779,-0.002664205,-0.002451743,-0.001711582
-0.0006297319,0.0005774411,0.001540493,0.001977187,0.001811952
0.001443892,0.001417908,0.001734777,0.002043489,0.002072191
0.00194805,0.001600864,0.001058193,0.0005731901,5.376991e-05
-0.000382836,-0.0005198315,-0.0006264945,-0.0009824682,-0.001716393
-0.002856778,-0.004101525,-0.005098331,-0.005840744,-0.006525951
-0.006837469,-0.006328949,-0.005047481,-0.003268567,-0.00166554
-0.001020829,-0.001356562,-0.002059267,-0.002524708,-0.002619126
-0.002508617,-0.002400253,-0.002392627,-0.002425943,-0.002507607
-0.002580161,-0.002687637,-0.002864609,-0.003102,-0.003274824
-0.003150432,-0.002813137,-0.002586371,-0.00255019,-0.002345001
-0.001730618,-0.00085838,-0.0003484057,-0.0005455234,-0.001048971
-0.001220576,-0.0009024222,-0.000390128,0.0003107176,0.00107187
0.00169312,0.001979682,0.001756542,0.001215679,0.0005224054
-0.0003200596,-0.001223215,-0.001867221,-0.001893318,-0.001363516
-0.0005269625,0.0004748593,0.001410731,0.002295309,0.003005403
0.003153984,0.00291999,0.002578247,0.002214313,0.001909792
0.001513108,0.0009702609,0.0003537773,-0.0002505332,-0.0006764721
-0.0008566661,-0.000763782,-0.0003576908,0.0003541347,0.001295641
0.002202301,0.002769148,0.002722387,0.0018327,0.0004515781
-0.0009891255,-0.002337335,-0.003263044,-0.003381458,-0.0026234
-0.001567108,-0.000825249,-0.0005614894,-0.0006710517,-0.0008646631
-0.001043522,-0.001274222,-0.001395195,-0.001009327,0.0001017431
0.001577975,0.002898639,0.003840606,0.00431884,0.004279395
0.003783755,0.002927752,0.001891263,0.001061716,0.0007408114
0.0009097896,0.001292136,0.001679525,0.001963582,0.00196635
0.001727911,0.001388717,0.0010709,0.001056325,0.001395836
0.001854345,0.002264528,0.002609338,0.002930679,0.003247528
0.003493829,0.003406026,0.002960888,0.002225501,0.001130727
-0.0002945006,-0.001897214,-0.003086256,-0.003674777,-0.003895846
-0.003696081,-0.003369271,-0.003284848,-0.003367497,-0.003479838
-0.00364357,-0.003769546,-0.003814875,-0.003915146,-0.003988457
-0.003748751,-0.003027346,-0.001912705,-0.0008159314,-0.0002831363
-0.0003470461,-0.0008152368,-0.001376021,-0.001637785,-0.001772039
-0.001948587,-0.002320634,-0.002816395,-0.002724217,-0.001763191
-0.0002244367,0.001113476,0.001289812,0.0002376283,-0.001380159
-0.002550044,-0.002650991,-0.001882562,-0.0003637564,0.001871666
0.004228747,0.005509199,0.004630431,0.001696281,-0.002071163
-0.005217539,-0.006885352,-0.007134086,-0.006389196,-0.005175093
-0.003857241,-0.002479386,-0.000887451,0.0008698185,0.002362658
0.002994852,0.002492559,0.001453001,0.0006354688,0.0003239193
0.0004299882,0.0009008079,0.001708129,0.002814846,0.0042032
0.005544055,0.006456682,0.006647979,0.006031011,0.004951026
0.004027701,0.003848735,0.004424046,0.005315395,0.006217693
0.006817182,0.006863618,0.006328685,0.005482498,0.004946125
0.00503308,0.005598181,0.006369765,0.006905569,0.006974239
0.006611235,0.005849453,0.004939422,0.004264316,0.004151895
0.004523539,0.005064962,0.005606759,0.005920926,0.005902511
0.00546037,0.004623469,0.003902688,0.003802877,0.004356499
0.005270447,0.005994206,0.005969104,0.005237993,0.004256899
0.003369961,0.002608431,0.001943153,0.001435686,0.001056972
0.0008877622,0.001064282,0.001358578,0.001424119,0.00120098
0.0008049959,0.0004993615,0.0005075252,0.0006574821,0.0007058649
0.0006171371,0.0004988893,0.0005515601,0.0007747575,0.001116059
0.001397885,0.001495707,0.001608011,0.001776551,0.001990357
0.002289345,0.002591805,0.002720081,0.002567743,0.002103753
0.001335303,0.0004156828,-0.0004315597,-0.0008805569,-0.0006854108
3.279565e-07,0.0007185946,0.0008932935,0.0002760025,-0.0008122731
-0.001939092,-0.002772657,-0.003082386,-0.002873229,-0.00235706
-0.001882542,-0.001761409,-0.002108691,-0.002829637,-0.003637782
-0.004208665,-0.004233278,-0.003627413,-0.002681907,-0.001642404
-0.0005892998,0.0003502185,0.0009688083,0.001033026,0.00054406
-0.0001503489,-0.0007624206,-0.001083948,-0.0009714213,-0.0006274864
-0.0002421966,0.0002001683,0.0007311548,0.00133749,0.001942447
0.002355551,0.002408218,0.002210398,0.001997171,0.001922466
0.001950927,0.001956581,0.001875336,0.001697375,0.001385644
0.0009334657,0.0005289973,0.0004309769,0.0006954956,0.0009973808
0.001082839,0.0009979745,0.0008808374,0.000883375,0.0009941279
0.00107058,0.0009076797,0.0003957657,-0.0002985137,-0.0008626103
-0.00105786,-0.0008432959,-0.000324607,0.0002919276,0.0007847001
0.001053931,0.001067083,0.0008563037,0.0005641122,0.0003228684
7.361667e-05,-0.000284117,-0.0006544545,-0.001011957,-0.001267817
-0.001259963,-0.001077785,-0.0008320899,-0.0006868392,-0.0007063602
-0.0007474853,-0.000740679,-0.0006767046,-0.0006331821,-0.0007286542
-0.0009889731,-0.001394925,-0.001808227,-0.002054826,-0.002112241
-0.001963776,-0.001642183,-0.001327922,-0.001141341,-0.001052793
-0.0009672205,-0.0007743376,-0.0005120736,-0.0002670983,-0.0001125457
-9.414713e-05,-4.490388e-05,0.000163246,0.0004636667,0.0007259634
0.0008989446,0.0009452448,0.0008877151,0.0008533504,0.0008859257
0.0008914975,0.0007706029,0.0005811498,0.0004111617,0.0003644509
0.0004787352,0.0006408766,0.0007965527,0.0009241685,0.0009083539
0.0006959921,0.0004254611,0.0002434965,0.0001304791,3.512374e-05
-7.85632e-05,-0.0002666404,-0.0005002875,-0.0007020714,-0.0008517377
-0.0009827212,-0.001153165,-0.001380153,-0.001567835,-0.001643689
-0.001638719,-0.0015712,-0.001438337,-0.001239443,-0.0009942137
-0.0008242979,-0.0007680389,-0.0007883766,-0.0008557946,-0.0009216256
-0.0009971639,-0.0009744021,-0.000720832,-0.0002284808,0.0003817855
0.0008936084,0.001230125,0.001429434,0.001454055,0.001243981
0.0008241998,0.0002543366,-0.0003268069,-0.0007082433,-0.0007515796
-0.0004407133,7.336605e-05,0.0005743241,0.000881639,0.0008930168
0.0006681105,0.0003194243,-6.751403e-05,-0.0003821483,-0.0005544332
-0.0005612972,-0.0003298174,7.184484e-05,0.0004854032,0.0008077818
0.0009568397,0.0009552444,0.0007909759,0.000488237,0.0001457072
-0.0002046222,-0.0004874153,-0.0006031244,-0.0005460326,-0.0004012197
-0.0002740867,-0.0002165138,-0.0002112287,-0.0002471759,-0.0002924124
-0.0003356274,-0.0004305684,-0.0005870137,-0.0007778329,-0.0009555005
-0.001076563,-0.001122412,-0.001123453,-0.001105804,-0.001040661
-0.0009538057,-0.0008897625,-0.0008710303,-0.0009147824,-0.000997558
-0.001052194,-0.001014488,-0.0008853372,-0.0007282864,-0.0006337838
-0.0006203357,-0.0006608883,-0.0007439246,-0.0008131284,-0.0008400261
-0.0008176675,-0.0006959947,-0.0005208868,-0.0003802061,-0.0003022769
-0.0002968023,-0.0003371912,-0.0004312694,-0.0005824027,-0.0007260395
-0.0008109401,-0.0008012966,-0.0006864871,-0.000510031,-0.0003398245
-0.0002343662,-0.0002197169,-0.0002623298,-0.0003061706,-0.0003434448
-0.0003880208,-0.0004516444,-0.0005414186,-0.000635065,-0.0006957533
-0.0007062795,-0.0006900385,-0.0006650587,-0.0006312932,-0.0006130611
-0.0006465726,-0.0007297629,-0.0008043274,-0.0008281962,-0.0007833744
-0.0006724331,-0.0005497877,-0.0004569484,-0.0004049507,-0.0003979937
-0.0004151647,-0.0004486927,-0.0004989924,-0.0005530325,-0.0005986218
-0.0006240362,-0.0006237351,-0.0005936832,-0.0005601104,-0.00056299
-0.0006027751,-0.0006528537,-0.0006798313,-0.000668159,-0.0006345927
-0.0005889671,-0.0005452983,-0.0005288635,-0.0005564699,-0.0006296178
-0.0007321016,-0.000823932,-0.0008652279,-0.0008661131,-0.0008476849
-0.0008089395,-0.0007486353,-0.0006905402,-0.0006568793,-0.0006405264
-0.000620271,-0.0005849095,-0.0005518278,-0.0005436533,-0.0005656222
-0.0005941561,-0.0006096557,-0.0006116052,-0.0005892515,-0.0005454585
-0.0005010664,-0.0004593438,-0.0004197409,-0.0003973333,-0.0003896505
-0.0003729028,-0.0003414963,-0.0003059111,-0.0002606042,-0.0002074816
-0.000165943,-0.0001408098,-0.000129253,-0.0001245245,-0.0001268921
-0.0001320309,-0.0001307876,-0.0001253224,-0.0001116069,-8.587046e-05
-5.308644e-05,-2.264897e-05,-1.498373e-06,1.286263e-05,2.80118e-05
4.468859e-05,6.835267e-05,9.710112e-05,0.0001214853,0.0001454183
0.0001668993,0.0001805724,0.0001971983,0.0002202597,0.0002416045
0.0002581739,0.0002628366,0.0002572122,0.0002421946,0.0002210497
0.0002108765,0.0002108866,0.0002135837,0.0002181972,0.000217265
0.0002134334,0.0002132754,0.0002093582,0.0002000797,0.0001901104
0.0001766433,0.0001624426,0.0001521977,0.0001423689,0.0001337416
0.0001201773,9.623244e-05,7.269852e-05,5.662642e-05,5.0564e-05
5.785644e-05,8.084598e-05,0.0001226,0.000180084,0.0002502521
0.000323348,0.0003842419,0.0004257292,0.0004408986,0.0004310202
0.0004014547,0.0003522698,0.000288203,0.000220785,0.0001590278
0.0001071989,7.002558e-05,5.37862e-05,6.051424e-05,8.494319e-05
0.0001169659,0.000150703,0.0001844205,0.0002118665,0.0002268646
0.0002276912,0.0002195939,0.0002086591,0.0001976354,0.0001913463
0.0001922498,0.0001996291,0.0002109554,0.000223269,0.0002329714
0.0002360212,0.0002333064,0.0002260926,0.0002157136,0.0002036709
0.0001914135,0.0001817844,0.0001754148,0.0001732311,0.0001760308
0.0001825329,0.0001911039,0.0001990162,0.000203775,0.0002053076
0.0002038348,0.0001995893,0.0001945994,0.0001899092,0.0001854234
0.0001819787,0.0001798946,0.0001789854,0.0001788226,0.0001790093
0.0001796673,0.0001804593,0.0001810674,0.0001815098,0.0001816822
0.0001816709,0.0001815596,0.0001812912,0.0001809796,0.0001807885
0.0001807387,0.0001807639,0.000180819,0.0001808797,0.0001808384
0.0001806427,0.0001802752,0.0001798375,0.0001794073,0.0001790462
0.000178801,0.000178658,0.0001786067,0.0001785799,0.0001785798
0.000178588,0.0001785731,0.0001785421,0.0001785111,0.0001784861
0.0001784727,0.0001784804,0.0001785111,0.0001785581,0.0001786155
0.0001786814,0.0001787558,0.0,0.0,0.0
